date,open,high,low,close,amount
2023-08-04,972.48,976.98,968.82,975.78,2850332.18
2023-08-07,973.29,977.41,967.16,968.9,2386455.3
2023-08-08,967.43,971.72,965.04,965.53,2117119.15
2023-08-09,961.5,966.7,956.4,957.37,1870171.09
2023-08-10,957.22,961.86,954.42,959.17,1879083.88
2023-08-11,960.1,960.65,938.77,938.77,2462445.24
2023-08-14,932.09,934.25,919.94,930.5,2719076.42
2023-08-15,933.06,935.01,911.59,917.45,3526147.53
2023-08-16,916.59,920.35,901.68,901.79,2694768.47
2023-08-17,899.8,913.85,896.44,910.38,2654127.42
2023-08-18,924.3,924.3,904.25,904.25,2615781.08
2023-08-21,900.22,907.6,891.74,892.09,2467794.69
2023-08-22,896.74,903.78,877.62,901.13,3194958.89
2023-08-23,899.96,899.96,879.46,879.46,2350496.77
2023-08-24,883.8,895.91,880.03,885.48,3138871.01
2023-08-25,880.17,882.44,865.09,870.4,2827519.49
2023-08-28,926.0,927.63,878.26,880.19,4240096.7
2023-08-29,878.78,920.54,878.78,916.46,4704472.22
2023-08-30,935.82,950.7,928.42,939.65,5518983.43
2023-08-31,936.19,949.46,932.34,942.61,4913875.92
2023-09-01,944.25,945.72,927.21,934.79,3136859.75
2023-09-04,935.82,942.45,927.58,942.43,3747208.49
2023-09-05,942.56,947.95,929.25,930.63,3798576.36
2023-09-06,926.25,936.88,920.25,934.6,3663715.87
2023-09-07,929.36,929.36,899.3,899.83,4226815.92
2023-09-08,895.5,906.34,894.4,901.51,2845406.18
2023-09-11,901.54,915.99,895.62,907.51,3308971.15
2023-09-12,905.92,909.84,901.38,901.62,2273159.37
2023-09-13,900.0,902.52,882.91,889.13,2430378.52
2023-09-14,888.26,892.79,877.82,880.8,2208300.0
2023-09-15,883.07,893.91,876.62,887.01,3266678.26
2023-09-18,881.38,888.68,876.91,879.53,2785976.5
2023-09-19,879.35,880.26,870.66,873.62,2000764.05
2023-09-20,870.03,876.9,865.79,866.02,1739036.68
2023-09-21,862.64,869.86,860.31,860.39,1802359.72
2023-09-22,860.73,883.26,859.09,882.88,2827573.95
2023-09-25,880.32,881.7,874.21,874.55,2340697.41
2023-09-26,876.26,884.02,873.98,876.05,2230990.59
2023-09-27,875.43,886.67,875.43,880.17,2753426.1
2023-09-28,880.39,890.07,878.59,887.8,2437334.79
2023-10-09,884.2,890.95,880.34,887.21,2476842.26
2023-10-10,888.15,892.48,881.84,882.04,3050811.27
2023-10-11,885.63,895.16,883.66,893.45,3471046.13
2023-10-12,896.0,901.47,891.17,899.98,3229279.36
2023-10-13,895.47,897.15,888.54,891.72,2727265.14
2023-10-16,890.48,890.94,870.61,874.03,2721302.72
2023-10-17,874.28,884.91,871.79,882.19,2398021.35
2023-10-18,884.71,884.93,869.45,869.76,2912512.7
2023-10-19,864.46,879.55,864.06,870.1,4130300.14
2023-10-20,865.78,872.8,861.08,861.81,3921391.6
2023-10-23,857.48,859.99,836.64,840.14,3359593.29
2023-10-24,844.09,858.29,839.08,850.61,3343726.3
2023-10-25,859.77,862.2,848.65,848.65,2931698.09
2023-10-26,841.99,850.99,837.47,849.31,2820963.29
2023-10-27,843.88,866.54,842.6,861.85,3626486.05
2023-10-30,862.12,881.88,860.4,878.13,4938750.51
2023-10-31,882.43,882.56,869.02,874.41,3780108.33
2023-11-01,874.04,878.33,868.45,869.92,3550634.35
2023-11-02,871.55,875.26,859.89,859.93,3074923.43
2023-11-03,861.54,877.09,861.54,875.37,3629716.28
2023-11-06,880.6,891.56,880.6,890.21,5026304.38
2023-11-07,887.2,892.99,883.75,891.46,4104059.04
2023-11-08,890.87,905.94,889.89,899.63,5469783.24
2023-11-09,897.93,904.59,891.49,893.8,5226809.78
2023-11-10,888.99,894.63,885.3,889.75,3607259.44
2023-11-13,893.5,897.11,888.55,896.55,3236849.82
2023-11-14,895.81,904.71,893.28,904.34,4118500.32
2023-11-15,912.63,913.2,900.62,902.18,4045405.39
2023-11-16,898.74,900.15,886.77,887.11,3109482.67
2023-11-17,886.67,891.95,884.51,891.38,2410327.68
2023-11-20,890.9,896.07,883.03,892.63,3393776.06
2023-11-21,892.92,896.96,884.6,884.89,3056169.4
2023-11-22,881.96,884.71,870.76,870.76,2664143.51
2023-11-23,869.85,878.45,866.63,877.77,2705539.77
2023-11-24,875.58,876.26,863.85,864.77,2546493.25
2023-11-27,864.27,869.87,861.38,868.03,3849636.73
2023-11-28,868.81,873.66,863.81,871.91,3614161.31
2023-11-29,870.4,872.9,862.04,862.04,3644852.54
2023-11-30,861.51,865.68,857.63,865.68,4469156.32
2023-12-01,863.33,869.82,856.44,867.54,3641116.15
2023-12-04,867.83,873.51,861.92,861.92,3321884.82
2023-12-05,859.49,859.49,845.6,845.8,3351163.71
2023-12-06,843.82,852.31,842.59,848.79,3927120.97
2023-12-07,847.1,850.08,839.03,847.48,4578669.52
2023-12-08,849.16,868.23,847.93,868.23,7657725.28
2023-12-11,859.97,880.03,854.81,878.52,4731028.03
2023-12-12,876.69,877.83,866.84,869.97,3348071.87
2023-12-13,868.87,875.19,861.03,861.25,3289831.64
2023-12-14,865.09,869.29,855.43,855.9,2636430.73
2023-12-15,857.01,859.25,846.82,847.51,2752036.35
2023-12-18,845.54,847.59,838.32,840.68,2574398.94
2023-12-19,839.64,850.41,838.21,845.86,2494530.26
2023-12-20,847.27,847.59,835.31,835.71,2302437.19
2023-12-21,832.37,850.99,831.93,847.82,3167905.1
2023-12-22,846.67,851.48,839.79,843.32,3296478.59
2023-12-25,840.38,845.56,834.43,837.22,2755846.35
2023-12-26,836.53,836.66,822.44,825.26,2304131.04
2023-12-27,826.83,833.81,826.17,830.06,2655369.51
2023-12-28,828.4,853.49,828.34,850.39,4551351.7
2023-12-29,849.61,854.88,848.33,852.0,3366221.23
2024-01-02,850.97,850.97,839.8,839.8,2755957.47
2024-01-03,838.3,842.2,827.18,829.77,2570182.26
2024-01-04,831.23,831.55,817.75,823.85,2626625.2
2024-01-05,820.4,825.94,803.4,807.73,2760403.75
2024-01-08,802.9,804.6,783.74,784.43,2952396.08
2024-01-09,786.48,793.6,777.56,782.93,2975490.41
2024-01-10,779.08,790.36,771.58,777.15,2814458.1
2024-01-11,775.37,793.14,775.18,789.86,2833624.27
2024-01-12,788.03,790.38,778.11,778.36,2998294.0
2024-01-15,774.96,784.19,770.98,773.41,2604400.86
2024-01-16,771.84,777.53,765.43,777.4,3065150.34
2024-01-17,775.86,776.23,757.04,757.04,2496748.07
2024-01-18,752.29,769.12,741.34,768.28,4107359.21
2024-01-19,767.24,773.15,762.26,765.47,3162089.54
2024-01-22,763.6,764.62,735.41,742.23,3586378.23
2024-01-23,738.38,754.65,733.48,749.74,3594882.49
2024-01-24,753.01,754.22,728.37,750.27,3594056.75
2024-01-25,749.13,768.02,742.93,765.79,4508049.12
2024-01-26,759.94,762.18,742.93,746.1,3472791.73
2024-01-29,748.26,754.59,725.31,725.31,4505827.09
2024-01-30,720.19,722.63,696.56,697.85,3432377.41
2024-01-31,693.85,699.67,681.38,684.85,4010582.8
2024-02-01,680.72,704.66,678.97,690.01,3534587.57
2024-02-02,693.02,694.75,653.62,673.41,4216346.29
2024-02-05,675.4,687.62,635.74,676.79,5453440.75
2024-02-06,675.45,721.38,665.63,720.8,5198761.1
2024-02-07,723.31,744.34,717.7,743.42,6166345.35
2024-02-08,749.64,767.86,745.24,751.5,5549636.82
2024-02-19,762.64,763.36,748.29,763.32,4928676.9
2024-02-20,756.08,758.06,748.6,754.7,3342941.27
2024-02-21,747.25,769.15,744.26,755.16,4045667.8
2024-02-22,757.26,768.66,755.9,762.38,3560743.32
2024-02-23,768.51,769.81,754.35,764.48,3702730.08
2024-02-26,764.03,776.98,761.22,768.49,4596373.45
2024-02-27,763.66,797.15,761.26,796.91,4806642.64
2024-02-28,797.83,811.65,771.59,771.59,6029716.87
2024-02-29,769.56,807.71,769.56,807.71,5927305.07
2024-03-01,809.4,818.11,803.53,815.49,5254231.15
2024-03-04,819.96,822.65,807.39,818.51,4769154.23
2024-03-05,812.62,824.12,810.32,817.77,4716739.08
2024-03-06,816.14,822.79,803.99,811.9,4448131.63
2024-03-07,814.17,817.78,793.59,794.24,5009575.04
2024-03-08,795.32,805.57,791.73,803.2,4813705.02
2024-03-11,800.9,818.71,797.26,818.44,5073975.88
2024-03-12,818.52,827.63,813.05,817.75,4780205.5
2024-03-13,821.32,824.81,813.09,814.93,4049839.11
2024-03-14,811.51,815.55,797.78,804.86,3739209.1
2024-03-15,802.91,809.4,794.75,808.67,3672167.74
2024-03-18,810.39,825.9,809.83,825.4,4277648.69
2024-03-19,822.18,823.9,811.77,811.77,3730216.11
2024-03-20,810.69,815.73,806.58,814.03,3178285.99
2024-03-21,820.14,824.18,805.55,806.14,3782515.87
2024-03-22,804.02,808.71,793.1,794.2,3938780.64
2024-03-25,792.85,797.66,781.62,781.65,3507847.1
2024-03-26,781.73,787.6,768.68,772.09,3320159.81
2024-03-27,771.54,772.47,752.72,752.82,3385648.39
2024-03-28,753.9,771.48,753.23,763.27,3349295.22
2024-03-29,761.65,763.56,751.24,762.74,2773787.01
2024-04-01,765.63,776.74,765.63,775.53,3360251.8
2024-04-02,774.73,774.73,764.32,768.79,2941043.33
2024-04-03,768.21,769.23,755.21,756.76,3259924.67
2024-04-08,753.83,757.13,740.67,740.67,3384411.8
2024-04-09,739.39,749.86,736.89,749.63,2849718.86
2024-04-10,749.22,749.58,732.47,735.73,2716848.42
2024-04-11,735.67,746.91,735.67,738.67,3488041.18
2024-04-12,742.93,747.5,738.33,738.43,3771824.35
2024-04-15,739.2,755.18,738.54,750.9,4124980.49
2024-04-16,746.88,749.12,732.89,733.15,3434063.35
2024-04-17,737.66,751.2,735.21,750.89,3633331.17
2024-04-18,747.13,757.75,741.2,745.69,3382155.19
2024-04-19,741.29,741.92,729.57,730.56,3383407.11
2024-04-22,723.41,735.97,719.12,731.81,3165778.82
2024-04-23,732.87,736.36,724.9,727.85,2812687.45
2024-04-24,731.71,739.01,728.38,738.63,3059971.94
2024-04-25,735.56,740.47,730.61,733.34,2931310.54
2024-04-26,733.02,753.15,733.02,752.25,4731268.01
2024-04-29,752.92,780.2,752.62,776.15,6150289.95
2024-04-30,773.84,775.92,765.6,767.46,4396129.11
2024-05-06,778.99,785.07,774.04,777.66,4485596.84
2024-05-07,776.82,779.59,768.4,769.79,3567658.8
2024-05-08,769.69,769.7,760.57,761.66,3107833.41
2024-05-09,762.4,779.48,762.4,778.87,4734200.0
2024-05-10,778.15,778.56,764.44,767.17,3634849.71
2024-05-13,760.1,769.21,757.96,763.69,3503130.05
2024-05-14,766.65,769.42,759.43,760.3,2655766.51
2024-05-15,758.8,760.08,749.22,749.47,2634280.38
2024-05-16,753.45,755.17,745.02,746.47,2885701.33
2024-05-17,743.79,754.56,741.86,754.42,3681129.76
2024-05-20,752.2,761.17,749.81,753.54,3995797.88
2024-05-21,752.29,755.46,747.31,748.24,2666328.43
2024-05-22,749.91,756.7,743.68,754.97,5290420.26
2024-05-23,754.4,755.4,741.41,742.4,3850866.87
2024-05-24,741.68,746.4,726.87,727.21,3825927.64
2024-05-27,726.37,739.45,719.54,738.65,4062382.73
2024-05-28,736.7,746.3,734.58,734.85,3601483.14
2024-05-29,734.29,741.34,731.53,734.33,4155514.55
2024-05-30,733.55,746.26,730.34,742.7,4103311.89
2024-05-31,743.18,751.4,741.35,743.23,3973938.72
2024-06-03,743.61,754.65,742.2,750.43,6255872.97
2024-06-04,748.3,755.25,746.53,753.64,4153150.93
2024-06-05,752.05,762.26,751.35,752.04,4006234.51
2024-06-06,756.79,759.24,741.68,743.23,4769920.33
2024-06-07,744.39,749.42,731.52,737.93,3893142.42
2024-06-11,735.84,756.53,734.76,755.83,5128074.89
2024-06-12,758.38,761.6,753.61,754.93,4829195.39
2024-06-13,758.61,765.95,755.61,758.98,5719283.62
2024-06-14,756.41,756.53,750.49,754.26,9174225.37
2024-06-17,749.94,759.93,748.7,757.11,6431348.46
2024-06-18,757.85,763.82,753.55,756.9,4995782.85
2024-06-19,758.41,759.14,747.74,751.69,4887360.63
2024-06-20,752.15,766.12,749.82,755.15,6131198.84
2024-06-21,749.73,758.67,744.5,758.37,4484967.4
2024-06-24,754.41,762.15,738.21,739.14,6032543.44
2024-06-25,738.32,738.8,713.42,717.75,5391761.36
2024-06-26,719.84,732.13,713.0,729.64,4749645.59
2024-06-27,725.52,727.39,715.17,715.36,3609830.11
2024-06-28,713.36,724.9,710.54,712.08,4363865.7
2024-07-01,711.65,714.13,699.42,709.6,3616060.95
2024-07-02,709.15,709.17,697.54,699.12,3337305.08
2024-07-03,698.96,707.36,692.81,701.78,3651574.94
2024-07-04,702.09,704.78,689.92,690.38,3214600.85
2024-07-05,688.53,699.97,683.4,698.85,3309481.43
2024-07-08,700.02,703.63,689.85,692.49,4069669.69
2024-07-09,689.79,712.19,689.42,709.89,5162517.3
2024-07-10,707.19,715.71,706.79,710.37,3819612.72
2024-07-11,722.04,725.02,712.0,718.04,4629140.72
2024-07-12,713.31,721.46,711.16,718.37,3760649.41
2024-07-15,716.48,720.42,712.79,715.86,3558115.73
2024-07-16,712.76,732.69,711.71,732.06,4501738.2
2024-07-17,733.07,735.71,729.0,729.0,4486988.56
2024-07-18,721.76,738.73,718.52,735.41,5243330.46
2024-07-19,731.41,751.2,731.4,749.47,5798443.64
2024-07-22,749.32,756.68,747.38,752.0,4805975.61
2024-07-23,750.13,750.13,720.88,721.11,4280816.33
2024-07-24,720.47,726.31,712.33,713.32,3735102.87
2024-07-25,708.94,722.6,708.94,713.88,3822185.73
2024-07-26,713.89,723.49,710.33,719.87,3235309.0
2024-07-29,719.55,721.22,707.6,707.6,3422028.55
2024-07-30,706.86,712.15,699.9,710.01,3247732.41
2024-07-31,707.66,744.0,707.2,743.37,4984922.35
2024-08-01,745.96,748.77,735.58,738.87,4276191.29
2024-08-02,730.65,742.23,723.56,725.66,3681618.76
2024-08-05,719.16,730.29,704.26,704.3,4559448.96
2024-08-06,714.49,717.19,705.02,713.86,3806705.97
2024-08-07,712.74,716.26,706.83,707.59,2723499.75
2024-08-08,703.06,716.6,699.7,708.92,3154692.87
2024-08-09,717.14,719.43,705.55,705.55,2925715.29
2024-08-12,704.37,709.21,702.95,707.33,2686666.17
2024-08-13,707.7,710.89,702.91,710.75,2627610.72
2024-08-14,711.66,711.94,700.85,700.93,2440185.95
2024-08-15,699.09,714.46,697.86,707.55,3436488.4
2024-08-16,707.39,710.99,703.58,705.22,2701078.0
2024-08-19,705.04,712.01,703.0,703.32,2732887.47
2024-08-20,704.12,705.01,691.65,693.52,2517646.3
2024-08-21,691.13,698.52,689.38,691.64,2279157.81
2024-08-22,692.19,695.48,683.88,685.53,2814610.16
2024-08-23,683.59,688.33,676.23,685.76,2502243.73
2024-08-26,684.77,688.92,679.61,682.5,2649569.7
2024-08-27,679.75,679.75,672.46,674.35,2741121.98
2024-08-28,672.97,675.11,669.13,671.22,2429832.03
2024-08-29,667.88,683.33,666.41,679.59,2962574.23
2024-08-30,678.61,700.03,677.54,694.16,4662045.47
2024-09-02,693.67,694.42,670.01,670.01,4081798.47
2024-09-03,670.06,681.48,670.06,674.96,3065558.68
2024-09-04,668.93,679.17,666.9,672.28,2410357.93
2024-09-05,673.0,680.79,668.46,671.26,2428292.93
2024-09-06,672.62,673.97,662.34,662.34,2469389.06
2024-09-09,659.5,665.67,652.93,654.94,2497327.04
2024-09-10,656.04,663.83,648.62,660.01,2494265.07
2024-09-11,657.39,665.77,656.82,664.33,2923350.92
2024-09-12,666.22,671.87,658.67,658.85,3008276.53
2024-09-13,658.98,662.89,650.7,655.05,3463604.91
2024-09-18,654.51,654.51,641.91,647.41,2991564.33
2024-09-19,649.73,658.36,642.79,651.47,3470595.92
2024-09-20,651.82,654.16,642.6,648.36,2868887.78
2024-09-23,649.0,654.24,643.04,643.04,2757706.2
2024-09-24,648.13,667.27,640.35,667.05,5112010.2
2024-09-25,673.18,684.43,667.07,667.34,5226222.88
2024-09-26,667.55,693.46,663.16,693.15,5363971.29
2024-09-27,704.52,742.96,704.29,740.02,5008501.83
2024-09-30,782.31,872.37,776.45,872.37,16375278.56
2024-10-08,1045.05,1045.05,972.34,1023.97,22913905.63
2024-10-09,993.78,1084.68,958.46,997.85,23675125.12
2024-10-10,1014.36,1016.57,940.09,954.17,15416339.47
2024-10-11,939.57,946.52,889.11,898.9,10576824.33
2024-10-14,904.14,931.81,873.52,925.96,10766266.78
2024-10-15,920.99,942.25,898.83,898.83,9319970.92
2024-10-16,874.27,896.31,872.16,875.69,7331046.96
2024-10-17,897.2,901.12,878.74,879.1,7469985.68
2024-10-18,879.95,1008.07,876.68,978.66,15263470.34
2024-10-21,999.54,1063.85,977.88,1000.37,18482344.44
2024-10-22,988.7,1002.96,969.86,985.83,12992852.99
2024-10-23,976.25,1003.96,971.69,979.15,12618162.18
2024-10-24,968.99,988.04,968.49,977.6,8686647.19
2024-10-25,981.41,1016.08,974.48,991.22,11573895.43
2024-10-28,988.43,991.13,976.52,986.56,9078481.56
2024-10-29,988.5,1006.86,975.03,975.37,10392134.35
2024-10-30,967.84,976.4,949.33,958.82,9628935.41
2024-10-31,960.68,978.18,947.58,969.45,10800360.35
2024-11-01,960.21,967.84,939.76,939.76,8677599.33
2024-11-04,938.19,955.9,937.97,954.67,6225984.93
2024-11-05,954.14,997.89,950.39,996.17,11675702.1
2024-11-06,1002.06,1017.12,986.43,998.09,12651364.78
2024-11-07,986.5,1038.03,984.56,1028.44,12841138.36
2024-11-08,1053.45,1070.95,1025.43,1025.64,16971439.8
2024-11-11,1033.55,1074.52,1028.1,1073.84,18141670.34
2024-11-12,1070.64,1080.57,1040.91,1050.54,15145699.84
2024-11-13,1042.2,1062.65,1039.58,1061.37,10914572.43
2024-11-14,1056.21,1065.2,1024.55,1027.32,9515900.28
2024-11-15,1024.6,1030.27,986.86,986.88,9688502.59
2024-11-18,989.4,1001.99,962.83,968.71,8659257.6
2024-11-19,974.0,999.96,960.01,998.01,7589636.3
2024-11-20,992.67,1008.56,988.26,1002.54,6814794.98
2024-11-21,1002.97,1020.0,999.56,1011.46,7302215.61
2024-11-22,1011.64,1018.51,968.96,969.35,7970465.74
2024-11-25,970.82,974.29,941.21,957.92,6822988.64
2024-11-26,955.58,967.92,950.51,951.59,5165968.89
2024-11-27,947.95,987.98,940.87,985.97,7326822.82
2024-11-28,985.79,1003.42,981.37,983.68,7028521.83
2024-11-29,980.43,1024.53,978.39,1007.39,8800844.99
2024-12-02,1008.71,1022.59,1002.06,1015.79,8820938.02
2024-12-03,1017.07,1021.7,997.11,1005.26,7720460.2
2024-12-04,1020.08,1023.06,995.2,999.36,8857068.63
2024-12-05,993.17,1006.57,992.89,1001.84,5908006.06
2024-12-06,1004.77,1024.84,994.63,1014.45,8098860.55
2024-12-09,1012.88,1016.94,995.41,1003.38,6743423.15
2024-12-10,1051.53,1051.9,1008.5,1010.91,8977200.09
2024-12-11,1007.55,1016.83,1004.36,1007.19,8299324.54
2024-12-12,1008.14,1014.56,999.06,1010.9,7958719.97
2024-12-13,1003.99,1009.35,988.73,989.78,14934245.3
2024-12-16,990.57,992.36,971.1,975.27,8349274.56
2024-12-17,974.04,980.57,965.49,967.28,5402826.05
2024-12-18,970.46,984.76,965.56,981.51,5571287.91
2024-12-19,969.38,997.8,967.86,993.0,6598085.29
2024-12-20,990.06,1024.72,989.41,1011.21,9476242.95
2024-12-23,1011.19,1025.81,996.89,998.61,8787624.26
2024-12-24,1002.5,1015.87,991.3,1014.02,6766240.72
2024-12-25,1018.57,1024.95,1009.71,1017.36,6963058.01
2024-12-26,1014.07,1030.67,1010.94,1027.02,7254163.93
2024-12-27,1026.71,1044.15,1016.98,1018.58,8452292.94
2024-12-30,1014.78,1031.46,1011.1,1020.63,6874282.91
2024-12-31,1020.52,1021.41,988.93,988.93,7291412.42
2025-01-02,986.82,986.82,945.45,955.33,7463455.56
2025-01-03,955.72,963.23,941.25,941.82,6029273.67
2025-01-06,943.76,949.59,931.0,938.71,4947653.89
2025-01-07,938.6,966.07,936.65,965.53,5607802.32
2025-01-08,956.71,976.62,937.82,965.12,6176724.16
2025-01-09,962.23,972.47,960.54,961.44,5458853.78
2025-01-10,962.22,980.75,950.59,950.59,6531860.2
2025-01-13,938.38,955.08,936.78,952.19,5182653.63
2025-01-14,958.49,984.03,946.63,981.78,7176697.91
2025-01-15,976.13,988.86,970.82,977.66,6572546.31
2025-01-16,982.09,991.9,954.15,956.4,7474260.43
2025-01-17,949.84,977.81,947.84,965.9,6647670.47
2025-01-20,969.84,978.22,962.4,968.27,5655719.26
2025-01-21,973.91,980.15,964.86,976.3,6415707.62
2025-01-22,972.21,980.41,967.67,975.34,5477721.68
2025-01-23,987.26,994.77,966.11,966.11,6628418.22
2025-01-24,966.09,980.43,966.09,974.83,5455819.53
2025-01-27,972.19,975.96,954.9,955.09,5341055.84
2025-02-05,989.12,989.53,974.99,982.83,7878300.14
2025-02-06,977.02,1012.88,975.37,1011.22,9018979.26
2025-02-07,1011.06,1035.17,1003.24,1018.8,10436939.29
2025-02-10,1023.02,1038.02,1018.37,1036.77,8218048.21
2025-02-11,1034.95,1038.6,1018.39,1024.41,7222297.78
2025-02-12,1026.87,1042.13,1021.57,1041.14,8170072.54
2025-02-13,1040.42,1041.98,1016.23,1017.09,7066338.08
2025-02-14,1012.61,1024.96,1008.28,1022.46,7301721.73
2025-02-17,1030.86,1039.75,1026.89,1037.31,7969161.74
2025-02-18,1034.63,1036.5,1006.94,1011.17,7837464.91
2025-02-19,1010.67,1035.06,1010.37,1034.57,9609046.89
2025-02-20,1034.79,1041.62,1025.92,1033.09,8316918.95
2025-02-21,1042.4,1098.6,1038.85,1094.77,12631891.68
2025-02-24,1093.03,1110.06,1084.57,1100.05,10077046.69
2025-02-25,1083.94,1119.3,1079.49,1102.9,9926744.42
2025-02-26,1108.58,1129.63,1093.27,1126.82,11777277.72
2025-02-27,1127.25,1140.37,1101.52,1126.29,10598242.13
2025-02-28,1118.52,1123.56,1076.01,1078.8,11002781.72
2025-03-03,1079.64,1087.72,1055.77,1062.35,8962839.15
2025-03-04,1052.47,1088.53,1050.25,1080.66,8109146.21
2025-03-05,1081.1,1090.47,1072.06,1083.82,7153384.29
2025-03-06,1100.44,1125.64,1099.72,1121.58,9563054.94
2025-03-07,1113.84,1120.98,1102.61,1107.62,8072358.65
2025-03-10,1107.31,1111.74,1088.34,1105.16,7400800.48
2025-03-11,1086.38,1102.91,1085.46,1100.74,6881114.74
2025-03-12,1107.96,1112.16,1092.67,1092.71,6586258.2
2025-03-13,1093.59,1094.89,1064.25,1069.7,7234027.21
2025-03-14,1070.8,1089.26,1069.01,1088.11,7303539.08
2025-03-17,1090.0,1090.11,1077.49,1083.21,6401706.01
2025-03-18,1087.34,1103.48,1087.34,1089.83,6479306.05
2025-03-19,1084.9,1089.63,1075.1,1076.94,5410794.08
2025-03-20,1075.13,1076.37,1064.25,1064.79,5090898.78
2025-03-21,1063.33,1065.41,1036.37,1042.89,6215120.87
2025-03-24,1042.33,1048.17,1029.91,1045.94,5958455.76
2025-03-25,1045.85,1049.31,1028.54,1031.7,5034329.23
2025-03-26,1029.81,1040.22,1028.8,1029.05,4228901.73
2025-03-27,1028.69,1053.22,1026.2,1040.57,5310085.1
2025-03-28,1037.76,1044.92,1029.46,1029.48,4253169.68
2025-03-31,1024.26,1031.34,1011.97,1022.71,5109654.4
2025-04-01,1027.96,1037.32,1022.78,1024.38,5082442.61
2025-04-02,1021.82,1030.91,1020.38,1022.75,3548016.8
2025-04-03,1011.6,1030.55,1011.6,1018.07,4636223.67
2025-04-07,960.49,982.77,877.71,924.17,11689397.92
2025-04-08,932.24,950.74,923.67,940.09,8946768.93
2025-04-09,922.86,992.34,917.35,980.57,9253875.97
2025-04-10,1003.68,1006.15,985.71,991.22,6985864.29
2025-04-11,990.83,1027.54,987.83,1011.71,7564116.66
2025-04-14,1018.26,1025.44,1006.17,1014.28,5538086.71
2025-04-15,1011.67,1012.02,995.82,1006.34,4102085.46
2025-04-16,1016.76,1017.14,996.4,1014.51,4615820.74
2025-04-17,1007.63,1024.04,1006.77,1016.81,3748532.89
2025-04-18,1011.51,1012.93,1003.43,1008.6,3000959.71
2025-04-21,1012.81,1021.38,1008.56,1019.41,3394109.0
2025-04-22,1018.42,1023.5,1012.6,1016.22,4275467.0
2025-04-23,1019.02,1022.66,1010.09,1012.65,4055068.0
2025-04-24,1012.33,1012.4,1000.46,1003.32,3606206.0
2025-04-25,1003.87,1011.59,997.98,1004.57,3886927.0
2025-04-28,1004.05,1008.59,997.9,1002.83,3572348.0
2025-04-29,996.97,1005.71,994.22,1003.87,4004222.0
2025-04-30,1000.65,1014.37,1000.65,1012.42,5521387.0
2025-05-06,1016.44,1027.02,1013.58,1026.52,5396841.0
2025-05-07,1044.17,1044.57,1021.79,1030.19,5556163.0
2025-05-08,1024.97,1030.09,1022.49,1026.44,4399338.0
2025-05-09,1020.79,1020.79,1006.32,1006.32,4559588.0
2025-05-12,1008.96,1016.73,1004.49,1011.23,5127871.0
2025-05-13,1020.34,1021.53,1009.63,1009.68,5850734.0
2025-05-14,1014.1,1021.39,1006.51,1013.77,4867945.0
2025-05-15,1011.57,1011.69,999.26,1000.97,3808564.0
2025-05-16,997.45,999.41,991.42,995.24,3635157.0
2025-05-19,994.28,998.62,985.98,995.25,4313331.0
2025-05-20,995.75,1002.0,993.69,997.68,3659943.0
2025-05-21,996.66,999.96,993.74,995.49,3985852.0
2025-05-22,994.08,1000.38,989.06,990.71,3483059.0
2025-05-23,989.71,997.02,980.58,980.58,3966570.0
2025-05-26,982.07,985.47,978.14,982.26,3329971.0
2025-05-27,982.02,983.43,972.67,972.92,3462665.0
2025-05-28,973.9,975.86,969.68,970.64,2998876.0
2025-05-29,972.26,986.45,970.69,986.3,3588304.0
2025-05-30,981.35,981.35,974.11,977.03,3491034.0
2025-06-03,977.23,987.62,976.11,981.71,5885200.0
2025-06-04,982.36,988.16,981.62,986.11,3883379.0
2025-06-05,987.53,997.93,982.85,996.41,4160004.0
2025-06-06,995.31,995.7,989.15,991.64,3692986.0
2025-06-09,991.31,1002.4,989.53,997.61,4288596.0
2025-06-10,1004.55,1004.78,978.79,982.9,5790864.0
2025-06-11,982.6,990.14,980.29,980.93,4316856.0
2025-06-12,978.69,982.12,974.63,977.97,4688914.0
2025-06-13,971.69,978.42,966.87,972.94,9098951.0
2025-06-16,968.19,975.54,968.19,970.89,4908353.0
2025-06-17,971.53,972.2,960.64,963.08,4445141.0
2025-06-18,962.24,971.8,960.02,968.18,4188414.0
2025-06-19,966.92,974.48,960.54,962.94,4056253.0
2025-06-20,963.78,967.98,956.87,957.87,4374142.0
2025-06-23,952.33,966.19,952.33,961.49,4664690.0
2025-06-24,963.79,980.52,963.79,978.71,4955202.0
2025-06-25,979.97,996.66,976.16,995.61,5760879.0
2025-06-26,995.57,1005.89,989.97,989.97,5250056.0
2025-06-27,996.68,998.58,987.83,988.21,4973668.0
2025-06-30,992.3,1004.47,992.3,1003.41,5736739.0
2025-07-01,1002.09,1002.09,992.55,994.8,4880849.0
2025-07-02,992.38,992.47,981.22,982.64,5951274.0
2025-07-03,984.34,987.09,980.81,984.95,4610810.0
2025-07-04,984.53,997.41,976.83,984.8,5304787.0
2025-07-07,983.2,987.11,976.9,978.29,3791107.0
2025-07-08,978.9,993.19,977.6,991.95,6157517.0
2025-07-09,991.34,993.61,981.5,983.11,4702308.0
2025-07-10,981.74,986.31,978.89,979.99,5437181.0
2025-07-11,980.38,1000.03,979.18,994.45,6002557.0
2025-07-14,995.29,998.97,992.39,992.39,4576455.0
